observed_utc,gw,source,team_abbr,kind,player,pct,news
2026-09-16T09:23:19.794619+00:00,5,ffscout,BRE,out,Dasilva,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BRE,out,Furo,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BRE,out,Jensen,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BRE,out,Milambo,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BRE,out,van den Berg,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BRE,news,,,"Nathan Collins will be out until after the September international break with the calf issue he picked up last weekend. Mathias Jensen, missing for the last two matches, is also probably looking at October for a return to action, along with Sepp van den Berg (groin) and Josh Dasilva (hamstring). Antoni Milambo (knee), meanwhile, will feature for the B team over the coming weeks as he builds fitness following a year out. Jannik Schuster is set to come in for Collins, while there's a decent chance that we'll see Jaidon Anthony oust Dango Ouattara after the latter was hooked at half-time last weekend. So too were Mamadou Sangare and Michael Kayode but, after strong starts to the season (especially from the former), it'd be harsh in the extreme if the pair were jettisoned for Yehor Yarmoliuk and Aaron Hickey. With this being a tricky-ish away game, Keith Andrews might instead be tempted to introduce Yarmoliuk for Mikkel Damsgaard, even if such a move would come at the cost of engine-room creativity. Elsewhere, it'll be interesting to see how long Keane Lewis-Potter can stave off the challenge of El Hadji Malick Diouf at left-back."
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Ferguson,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Hinshelwood,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Minteh,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Mitoma,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Tzimas,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Wieffer,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,out,Yohanna,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,doubt,Azeez,75,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,doubt,Rutter,75,
2026-09-16T09:23:19.794619+00:00,5,ffscout,BHA,news,,,"Mats Wieffer (knee), Jack Hinshelwood (unspecified), Yankuba Minteh (leg), Evan Ferguson (ankle), Kaoru Mitoma (hamstring) and Stefanos Tzimas (knee) remain out, while Zadok Yohanna has joined the injury list with a ""small issue"". New boy Femi Azeez (hamstring) ""hopefully is an option"", however, and Georginio Rutter (unspecified) ""definitely should be close"". Bench duty at best likely beckons for those two. We'd usually predict an unchanged XI with confidence but Albion do have a busy week coming up, with Manchester United and Arsenal to come within seven days of Sunday's clash with Coventry. Does Fabian Hurzeler rest a few bodies against the weakest-on-paper opponents (ie the Sky Blues) or follow the more well-trodden path of fielding a second-string side in the EFL Cup? Either way, Oliver Boscagli and Lewis Dunk in the same XI may be seen as overkill against a goalless Coventry, so we may see Costinha brought in for one of them and Ferdi Kadioglu switch over to left-back. Kadioglu's own form has been mixed at best, so he's a candidate for making way, too."
2026-09-16T09:23:19.794619+00:00,5,ffscout,CHE,out,Moises Caicedo,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CHE,out,Emegha,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CHE,doubt,Henderson,50,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CHE,doubt,Palestra,50,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CHE,news,,,"Moises Caicedo (calf), Marco Palestra (unspecified), Emmanuel Emegha (hamstring) and Jordan Henderson (wrist) won't return for the Blues this weekend but there are no new major concerns that we're aware of. Xabi Alonso evidently had one eye on the weekend when making nine changes for the EFL Cup tie against Leeds United, with Maxence Lacroix and Josh Acheampong the only survivors. The back three is arguably the biggest question mark this weekend, with Levi Colwill's true fitness a bit of an uncertainty. Benched last weekend, he started in the cup but went off after 76 minutes and disappeared straight down the tunnel, with Alonso saying that it was ""just from little things that he's having"", adding that he didn't think it was an injury. Malo Gusto's midweek stinker and half-time withdrawal leave little doubt that Pedro Neto is going to start at wing-back, but that's only if Alonso sticks with such a system. Remember, in pre-season, Chelsea did play in a 4-2-3-1 quite a bit, and this is one such match in which he could tinker with his set-up."
2026-09-16T09:23:19.794619+00:00,5,ffscout,COV,out,Eccles,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,COV,out,Hayden,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,COV,out,Woolfenden,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,COV,out,Wright,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,COV,banned,Awoniyi,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,COV,news,,,"Haji Wright (quad), Luke Woolfenden (knee), Josh Eccles (unspecified) and Kaine Kesler-Hayden (hamstring) remain out but Coventry have no fresh worries. Loanee Stephen Mfuni is also available again, having been ineligible to face his parent club last weekend. The Sky Blues produced a much-improved display against Manchester City in Gameweek 3, and nearly stole a point from the Etihad. That performance coincided with a formation shift to a 3-4-3 and, although Frank Lampard said there were no guarantees that he'd stick with the same set-up on Sunday, you'd be surprised if he deviated too far from last week's game-plan. He could still make personnel changes within this formation, of course. Caleb Yirenkyi is an option in midfield (even if he did have a poor game when coming on at the Etihad), while Gus Hamer, Brandon Thomas-Asante, Loum Tchaouna and Tatsuhiro Sakamoto give Lampard plenty of choice in the attacking midfield positions. We can add another name to that list, too: the latest new boy, Yann Gboho, has trained this week and should come into the squad."
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,out,Henderson,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,out,Mateta,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,out,Riad,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,doubt,Eddie Nketiah,75,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,doubt,Ismaila Sarr,50,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,banned,Disasi,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,CRY,news,,,"Ismaïla Sarr (groin), Chadi Riad (knee) and Jean-Philippe Mateta (hamstring) remain out for the Eagles. Long-term absentee Cheick Doucoure, who was on the bench in Gameweek 3 before missing out on the EFL Cup win over Middlesbrough with illness, should be fine, however. There was no word on Eddie Nketiah, who was forced off at half-time against Fulham and missed out in midweek, but Pierre Sage had previously said that the striker was anticipated to return to training at the back-end of the week, so we're assuming he's fine. Nevertheless, there could still be a change up top from last Saturday, as Jorgen Strand Larsen scored twice and assisted another goal in the 3-0 success over 'Boro. Both players could yet be incorporated in the same XI, of course, with Nketiah as one of the '10s'. Darío Osorio, Dwight McNeil, Zavier Gozo and Evann Guessand are further alternatives in the attacking midfield roles, but Sage redeploying Daichi Kamada further forward, rather than using any of the above, perhaps says much about their lack of match sharpness or how untrusted they are by the Palace boss. The Eagles' defence didn't convince despite their victory last weekend, and Takehiro Tomiyasu and Honest Ahanor could challenge for a place on either side of Axel Disasi."
2026-09-16T09:23:19.794619+00:00,5,ffscout,EVE,out,Norgaard,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,EVE,news,,,"Christian Nørgaard (groin) will remain out until after the September break but that's the only injury we're aware of in the Everton camp, as David Moyes had previously confirmed that James Garner was merely suffering from cramp when hobbling off last weekend. Away from injuries, Jack Grealish is closer to a start, according to his manager, but he's surely unlikely to come in for Tyrique George, who was excellent against Manchester United. So, could we see a repeat of what happened in Gameweek 3, when a poor Brennan Johnson was hooked, George swapped flanks and Grealish was introduced on the left? Elsewhere, Ainsley Maitland-Niles is pushing hard for a start at right-back after his positive introduction off the bench last weekend. Merlin Rohl may drop out, then, but it's possible he's used on the right wing instead, with Grealish staying as a substitute for now."
2026-09-16T09:23:19.794619+00:00,5,ffscout,FUL,out,Cairney,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,FUL,doubt,Sessegnon (Ryan),50,
2026-09-16T09:23:19.794619+00:00,5,ffscout,FUL,doubt,Tete,75,
2026-09-16T09:23:19.794619+00:00,5,ffscout,FUL,news,,,"Tom Cairney (knee) remains out until after the September international break but Fulham have no other concerns for the trip to Anfield. While Alvaro Arbeloa seems stubborn about changing (or not changing) his system, we can expect some personnel tweaks after a point-less start to 2026/27. Arbeloa discussed the prospect of using Alex Iwobi on the left wing, for instance, something we saw late last week when central midfielder Shea Charles came on for winger Cesar Palacios. And while Arbeloa suggested again that it was too early to see deadline-day buys Manuel Angel and Hugo Larsson from the start, he said right-sided centre-half David Affengruber was ""more prepared physically than the other two"". We could therefore see him replace Joachim Andersen, who doesn't seem best suited to Arbeloa's high-octane approach. Away from team news, there's talk of dressing room unrest as Emile Smith Rowe, Iwobi, Kenny Tete and Kevin either deleted references to the club on their social media pages this week or posted cryptic messages. Smith Rowe, Kevin and Tete haven't been starting of late, and Arbeloa perhaps fired a shot at the last three when saying they needed to ""show me that they are not happy [about not playing] during their training session""."
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,out,Ansah,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,out,Butland,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,out,Gyabi,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,out,Hughes,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,out,Matazo,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,out,Mendy,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,doubt,Morita,50,
2026-09-16T09:23:19.794619+00:00,5,ffscout,HUL,news,,,"Jack Butland (shoulder), Ilyas Ansah (back), Hidemasa Morita (adductor) and Charlie Hughes (groin) remain out for the Tigers. So too do Darko Gyabi (thigh) and Elliot Matazo (knee) but those two, along with Óscar Zambrano, aren't in the 25-man Premier League squad anyway. Tim Iroegbunam, Brooke Norton-Cuffy and Paddy McNair weren't risked for the midweek cup tie at Sunderland due to various niggles but are now fit, as is John Egan, who took a knock on Wearside. In more alarming news, Sorba Thomas was involved in a car crash on Friday morning, but mercifully escaped unhurt and will presumably be in the squad at Stamford Bridge. Thomas for Elliot Stroud is one of the likelier changes to this in-form Hull line-up in the coming weeks but after that road traffic accident, and given the defensive work likely needed in west London, it's an alteration that will probably remain on ice. Norton-Cuffy for Lewie Coyle is another plausible change but again, after the former had calf issues in midweek, Coyle may get a stay of execution."
2026-09-16T09:23:19.794619+00:00,5,ffscout,IPS,out,Taylor,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,IPS,doubt,Emersonn,75,
2026-09-16T09:23:19.794619+00:00,5,ffscout,IPS,news,,,"Jaden Philogene (ankle) and Azor Matusiwa (muscle) have both returned to training this week, leaving Jack Taylor (knee) as the Tractor Boys' only confirmed absentee. Gary O'Neil will surely be tempted to throw in Zian Flemming, who has proven Premier League goalscoring experience, at the expense of Emersonn, but otherwise, it's hard to envisage much else changing with the line-up. Matusiwa isn't ready to start, and while O'Neil said Philogene could maybe contribute an hour, the winger hasn't started a match of any variety - even a pre-season friendly - since May. You'd imagine that Tuesday's EFL Cup tie against Arsenal is a likelier game for him to contribute meaningful game-time."
2026-09-16T09:23:19.794619+00:00,5,ffscout,LEE,out,Mateo Joseph,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,LEE,out,Rodon,,
2026-09-16T09:23:19.794619+00:00,5,ffscout,LEE,news,,,"Joe Rodon will be out for 8-10 weeks with the hamstring injury he sustained in Gameweek 2 but apart from him, and forgotten man Mateo Joseph (knee), Leeds have a clean bill of health. Daniel Farke made eight changes for the midweek EFL Cup tie against Chelsea, and he may have made more had he had more centre-halves at his disposal; James Justin and Tarik Muharemovic were forced to go again. Few of the second-string really did enough to suggest they'd keep their place, in truth, and the majority of those who performed well at Brighton last Saturday will return against Newcastle. Back on home soil, and with the Magpies not particularly physically strong in the middle of the park, might Farke consider ditching one of the three central midfielders (Ao Tanaka) and bringing in a more attacking option like Harry Wilson? That's the most plausible change we can see, if indeed there are any at all."
